"You have to enter the account holder name on the card.","Usted tiene que introducir el nombre del titular de la tarjeta."
"You have to enter the account holder name.","Entrar en el nombre del titular de la cuenta."
"You have to enter the card holder name on the card.","Debe introducir el titular de la tarjeta."
"You have to enter the location of your bank.","Tienes que entrar en la ubicación de su banco."
"You have to enter the name of the account owner.","Debe introducir el titular de la cuenta bancaria"
"You have to enter the name of your bank.","Usted tiene que introducir el nombre de su banco."
"You have to enter your IBAN Number.","Tiene que introducir su número de IBAN."
"You have to enter your bank account number.","Debe introducir el número de cuenta de tu cuenta bancaria."
"You have to enter your social security number.","Tiene que introducir su número de seguro social."
"You have to submit a CSS file to Datatrans where the CSS class selector has to match with this value.","You have to submit a CSS file to Datatrans where the CSS class selector has to match with this value."
"You may choose one of the cards you paid before on this site.","Usted puede elegir entre una tarjeta utilizada anteriormente:"
"You may choose one of your stored payment details.","You may choose one of your stored payment details."
"You will be redirect to the order confirmation page.","Se le redirige a la página de confirmación del pedido."
"Your browser does not allow the execution of JavaScript. Please activate JavaScript in your browser and reload this page.","Su navegador no permite la ejecución de JavaScript. Por favor, active JavaScript en su navegador y vuelva a cargar esta página."
"Your checkout session expired.","Your checkout session expired."
"DatatransCw Aliases","DatatransCw Alias"
"____paymentMethodName____","____paymentMethodName____"
"Datatrans Aliases","Datatrans Aliases"
"Datatrans Error","Datatrans Error"
"Datatrans Live Merchant ID","Datatrans Live ID de vendedor"
"Datatrans Live MoTo Merchant ID","Datatrans Live MoTo ID de vendedor"
"Datatrans Live Recurring Merchant ID","Datatrans Live Recurring Merchant ID"
"Datatrans Parameters","Datatrans Parameters"
"Datatrans Refund Items","Datatrans Refund Items"
"Datatrans Section","Datatrans Section"
"Datatrans Test Merchant ID","Datatrans Test Merchant ID"
"Datatrans Test MoTo Merchant ID","Datatrans Test MoTo ID de vendedor"
"Datatrans Test Recurring Merchant ID","Datatrans Test Recurring Merchant ID"
"Datatrans Transactions","Datatrans Transactions"
"Datatrans can show a mobile device optimized payment page. Should the optimized payment page shown, in case the user has a tablet or a mobile device?","Datatrans puede mostrar una página de pago optimizado dispositivo móvil. ¿Quiere usar la página de pago optimizada si el usuario tiene una tableta o un dispositivo móvil?"
"Datatrans:","Datatrans:"
"Datatrans: Alias Management","Datatrans: Alias Management"
"customweb ltd","customweb ltd"
"myOne","myOne"
"no","no"
"or","or"
"yes","yes"
